,predicted_rating
50520,7.5461254
50521,5.9778814
50522,5.303196
50523,4.6035447
50524,6.43824
50525,6.6373534
50526,6.2179675
50527,4.81586
50528,6.0918765
50529,6.197397
50530,7.324085
50531,6.4712934
50532,6.63264
50533,6.706198
50534,5.9304633
50535,7.001909
50536,5.9169297
50537,4.955102
50538,6.431028
50539,6.2989883
50540,5.591832
50541,5.6094856
50542,5.6678677
50543,6.1155252
50544,6.8569384
50545,6.4366794
50546,5.9767146
50547,5.518805
50548,5.8170996
50549,5.6573734
50550,6.373544
50551,6.1723456
50552,6.6828914
50553,7.136056
50554,5.262492
50555,3.377178
50556,5.5688615
50557,6.416235
50558,6.3557186
50559,7.5444965
50560,7.943039
50561,7.276668
50562,7.501694
50563,6.8312645
50564,6.1066628
50565,6.815555
50566,5.573321
50567,5.2511625
50568,5.984737
50569,6.254539
50570,6.129268
50571,5.0885706
50572,7.063451
50573,6.3265486
50574,6.2131395
50575,6.9201527
50576,5.666731
50577,7.0579343
50578,6.305794
50579,6.7405295
50580,6.2006774
50581,6.3488984
50582,5.2853756
50583,6.3789787
50584,4.4571757
50585,5.220272
50586,6.074774
50587,4.8208814
50588,6.9171968
50589,6.378416
50590,6.008834
50591,5.7715044
50592,5.892948
50593,3.497041
50594,5.827054
50595,6.1656675
50596,6.0267982
50597,6.0934954
50598,6.4618177
50599,5.306027
50600,5.7057433
50601,6.5132766
50602,5.2635665
50603,7.3093824
50604,4.8468566
50605,5.2138205
50606,6.914712
50607,6.13652
50608,5.275818
50609,5.2635355
50610,6.8477488
50611,5.354451
50612,6.9669094
50613,5.1105556
50614,5.7033806
50615,6.3428288
50616,7.4930243
50617,6.5073433
50618,5.7024837
50619,5.937681
50620,6.381094
50621,6.1234617
50622,6.17846
50623,5.027258
50624,6.17645
50625,7.414402
50626,5.847419
50627,6.1233125
50628,6.3615804
50629,4.849631
50630,6.5268016
50631,6.3500233
50632,6.7363615
50633,6.903102
50634,5.805107
50635,6.3601146
50636,6.408278
50637,6.32621
50638,7.1095905
50639,6.272638
50640,6.436325
50641,5.776204
50642,5.3595066
50643,5.83171
50644,6.4340224
50645,6.7105193
50646,7.3055573
50647,6.0695696
50648,6.0140023
50649,6.0103555
50650,5.4650116
50651,5.679622
50652,6.573905
50653,6.2930923
50654,6.6111884
50655,6.1686783
50656,6.100584
50657,5.871245
50658,7.117724
50659,6.057437
50660,5.8699417
50661,5.7081413
50662,7.1570625
50663,6.1718946
50664,7.3443513
50665,6.4486637
50666,5.879658
50667,5.016115
50668,5.8107657
50669,6.9035764
50670,6.838208
50671,5.901409
50672,6.0490646
50673,6.2674785
50674,6.5659065
50675,5.8877892
50676,5.896705
50677,7.3245864
50678,6.548561
50679,6.4108796
50680,6.2416635
50681,5.0522094
50682,5.485851
50683,4.841288
50684,3.9925606
50685,3.9665513
50686,6.867918
50687,6.5337253
50688,6.7660184
50689,5.7442102
50690,6.033852
50691,5.546335
50692,6.756522
50693,6.694304
50694,6.5634604
50695,6.0216126
50696,4.91544
50697,7.445326
50698,6.61581
50699,5.550114
50700,5.395851
50701,5.911494
50702,6.7757845
50703,7.4209533
50704,6.6452317
50705,4.8512416
50706,6.2705784
50707,4.2730103
50708,5.964245
50709,6.2741594
50710,6.403275
50711,5.5979137
50712,5.8687344
50713,5.092878
50714,6.1123524
50715,5.012041
50716,6.3479357
50717,4.272565
50718,6.5063877
50719,6.7186675
50720,6.8450603
50721,6.8754635
50722,6.5426784
50723,6.0808372
50724,6.714347
50725,6.3657937
50726,7.0035233
50727,5.784035
50728,4.6139364
50729,5.9760537
50730,6.0285563
50731,6.0353694
50732,5.5083027
50733,5.068146
50734,4.183531
50735,5.8857093
50736,3.83002
50737,6.9205656
50738,5.260252
50739,6.0217094
50740,6.0159407
50741,5.886696
50742,5.348977
50743,7.1156383
50744,5.6929827
50745,5.818058
50746,5.408947
50747,3.905035
50748,6.015865
50749,4.5170703
50750,7.6951513
50751,5.1810064
50752,5.7482266
50753,5.3586226
50754,5.510845
50755,4.8192477
50756,5.418268
50757,7.0489836
50758,6.3806677
50759,7.166944
50760,6.3750925
50761,5.181748
50762,6.444256
50763,6.611047
50764,6.1031036
50765,5.9341593
50766,5.3351665
50767,6.6259317
50768,4.838167
50769,6.418618
50770,6.675675
50771,6.7320085
50772,5.293463
50773,6.0079484
50774,4.1844673
50775,6.1259594
50776,6.351464
50777,6.252528
50778,4.666406
50779,4.4209538
50780,4.8834605
50781,5.447354
50782,5.2081876
50783,4.946536
50784,6.0677843
50785,4.5151196
50786,6.2558546
50787,5.191366
50788,5.706928
50789,6.31889
50790,6.57622
50791,5.961018
50792,6.142662
50793,6.742853
50794,6.201492
50795,5.529429
50796,5.7510576
50797,5.009427
50798,6.2072935
50799,6.5546274
50800,6.5100245
50801,8.191807
50802,6.3648233
50803,4.4639235
50804,6.0675383
50805,8.375172
50806,5.9649878
50807,5.7881894
50808,7.091209
50809,6.639648
50810,7.0697083
50811,5.9097314
50812,6.2615156
50813,5.859007
50814,3.631986
50815,5.6907444
50816,5.075547
50817,5.7356253
50818,6.041023
50819,6.6988816
50820,6.749967
50821,7.015421
50822,5.4844584
50823,5.838035
50824,5.6139574
50825,6.471564
50826,5.960699
50827,5.2735634
50828,5.574849
50829,6.54421
50830,6.504495
50831,5.906761
50832,6.335383
50833,5.6161084
50834,6.782356
50835,6.2427154
50836,6.4294925
50837,5.675844
50838,5.7437105
50839,6.2648306
50840,6.664338
50841,3.8035617
50842,6.712944
50843,6.7119727
50844,5.244851
50845,6.6760073
50846,5.30664
50847,5.8980355
50848,7.0972548
50849,4.914495
50850,5.999388
50851,5.340465
50852,3.8599439
50853,5.768101
50854,6.225722
50855,6.0908155
50856,6.459635
50857,5.8225813
50858,5.8289337
50859,6.226314
50860,5.7077394
50861,5.829014
50862,5.670737
50863,6.4027123
50864,5.599707
50865,6.5118985
50866,4.5898995
50867,6.048074
50868,4.9495635
50869,6.910708
50870,6.65625
50871,5.894477
50872,4.427211
50873,6.681698
50874,5.7433634
50875,5.2706413
50876,4.0123167
50877,4.6578417
50878,5.6745152
50879,5.020857
50880,5.425746
50881,6.307829
50882,6.4819975
50883,6.7215524
50884,6.099033
50885,5.0768266
50886,6.223931
50887,6.286109
50888,5.0987144
50889,6.4173503
50890,6.4837966
50891,6.2387195
50892,7.1509066
50893,7.1620874
50894,6.0982475
50895,6.853355
50896,6.9564295
50897,6.1115565
50898,6.297629
50899,7.2972674
50900,3.4777226
50901,5.3789096
50902,6.3529787
50903,6.5456495
50904,5.735359
50905,4.702045
50906,3.5487764
50907,6.8647857
50908,4.2621827
50909,5.0011635
50910,5.123438
50911,6.3734436
50912,6.82125
50913,5.59557
50914,5.0976677
50915,5.384372
50916,5.0947204
50917,6.322627
50918,6.0001793
50919,6.2680035
50920,4.816485
50921,5.7872
50922,5.746626
50923,3.9334927
50924,5.8384185
50925,6.0893245
50926,5.112661
50927,7.044537
50928,7.57327
50929,5.6698327
50930,4.386919
50931,4.052717
50932,6.5384645
50933,6.3995414
50934,6.765192
50935,5.503947
50936,5.905756
50937,4.180728
50938,5.7730412
50939,6.372996
50940,5.6628304
50941,6.5332313
50942,7.1057987
50943,4.685331
50944,6.537086
50945,5.6228857
50946,5.9493446
50947,6.1442857
50948,5.3530807
50949,6.843581
50950,5.4791336
50951,6.0555515
50952,5.628059
50953,5.8592286
50954,6.545683
50955,4.831493
50956,4.65709
50957,4.7330036
50958,6.087992
50959,6.247976
50960,5.123145
50961,6.0322
50962,6.060936
50963,7.0807586
50964,6.4101524
50965,6.153101
50966,7.1210785
50967,6.812188
50968,4.903792
50969,5.7332044
50970,5.023546
50971,5.0484276
50972,5.87795
50973,6.533746
50974,5.4590445
50975,5.6899314
50976,6.6050553
50977,6.6579757
50978,6.719648
50979,5.7909546
50980,5.826753
50981,5.744925
50982,6.1287227
50983,6.018858
50984,6.562303
50985,5.913372
50986,6.686569
50987,4.697795
50988,5.1143966
50989,6.2515435
50990,5.611947
50991,6.6294217
50992,6.2906284
50993,4.2607384
50994,5.799722
50995,6.162975
50996,6.2478833
50997,6.1293244
50998,4.913243
50999,5.6084266
51000,5.910894
51001,5.570812
51002,5.1215334
51003,5.8893075
51004,6.1683164
51005,4.9433746
51006,6.214691
51007,6.231226
51008,5.477627
51009,6.398895
51010,6.4963856
51011,3.7515583
51012,7.4250493
51013,5.108518
51014,6.5558133
51015,6.23627
51016,7.1199603
51017,5.5780926
51018,4.890919
51019,6.684579
51020,3.2737772
51021,5.093689
51022,4.8096957
51023,5.3006744
51024,5.1911864
51025,6.2978654
51026,6.3643293
51027,5.0650487
51028,6.2479506
51029,5.5371113
51030,7.1391687
51031,4.5490575
51032,7.4162984
51033,5.272347
51034,6.434717
51035,4.088004
51036,4.936173
51037,6.634471
51038,5.649171
51039,5.7352777
51040,3.0062175
51041,7.0470133
51042,6.8471284
51043,4.7435384
51044,5.9234743
51045,6.3003554
51046,4.901004
51047,5.964691
51048,7.448612
51049,5.6271067
51050,6.1296215
51051,6.8940244
51052,6.540213
51053,7.2950006
51054,6.136476
51055,5.7908144
51056,5.24646
51057,6.2212167
51058,6.3221583
51059,6.5118074
51060,5.5152946
51061,6.0377274
51062,6.1181817
51063,5.8643193
51064,7.4960833
51065,5.1948533
51066,5.7547274
51067,5.8124533
51068,8.21981
51069,5.757961
51070,7.1148033
51071,5.8498883
51072,5.3212557
51073,5.3366523
51074,4.306025
51075,6.7340345
51076,5.8623915
51077,5.448971
51078,6.3852625
51079,5.7460227
51080,5.969234
51081,5.6273704
51082,3.710309
51083,5.623641
51084,6.8565383
51085,5.4305243
51086,6.3848324
51087,4.0683575
51088,6.754513
51089,4.6047926
51090,5.950836
51091,6.1452203
51092,5.205804
51093,6.0608573
51094,7.8414173
51095,5.9909954
51096,4.5857625
51097,5.8566165
51098,6.103056
51099,5.5060024
51100,6.095666
51101,7.042154
51102,3.9961216
51103,5.738861
51104,4.893664
51105,5.365044
51106,5.9868627
51107,7.2436137
51108,5.5712123
51109,5.9671474
51110,6.393526
51111,5.981596
51112,5.714357
51113,5.4563546
51114,4.179047
51115,6.60324
51116,5.95431
51117,7.6506934
51118,4.7458825
51119,6.2732377
51120,4.1677375
51121,6.0836415
51122,6.243109
51123,6.105451
51124,3.558374
51125,5.470662
51126,5.682488
51127,6.1612873
51128,4.9228935
51129,6.023601
51130,6.2842884
51131,5.7432623
51132,5.8726435
51133,6.5516934
51134,6.085155
51135,6.4066944
51136,6.782275
51137,6.5738215
51138,5.1945844
51139,5.2986517
51140,7.02781
51141,5.9262733
51142,5.580178
51143,5.146548
51144,4.735408
51145,5.159086
51146,7.021425
51147,6.439075
51148,8.021575
51149,5.586534
51150,6.5955224
51151,6.3759
51152,4.766565
51153,7.2115045
51154,5.178961
51155,6.0243645
51156,6.5370455
51157,6.791659
51158,5.324548
51159,5.9014254
51160,7.07029
51161,6.6057487
51162,6.43705
51163,5.728166
51164,6.6136823
51165,6.0290985
51166,6.7197576
51167,6.7288003
51168,5.453893
51169,5.614055
51170,3.7835956
51171,5.5293446
51172,4.1030936
51173,6.7514696
51174,5.6594324
51175,6.049315
51176,5.936523
51177,5.017494
51178,5.865088
51179,6.54733
51180,5.9832773
51181,4.1240053
51182,5.9973135
51183,5.4165916
51184,6.156883
51185,5.3374734
51186,6.1178784
51187,6.003906
51188,5.6090584
51189,6.1845593
51190,4.9624476
51191,4.475531
51192,5.757514
51193,6.7271705
51194,5.712935
51195,5.355842
51196,7.0370893
51197,5.8674917
51198,6.519734
51199,5.11149
51200,6.207815
51201,5.079733
51202,5.1586456
51203,5.109047
51204,6.271686
51205,5.834798
51206,5.8588724
51207,6.1144915
51208,5.508415
51209,7.308249
51210,5.4386506
51211,4.932896
51212,6.525108
51213,5.9668126
51214,6.3800526
51215,5.696706
51216,6.684171
51217,6.300346
51218,5.838726
51219,6.0739326
51220,5.937703
51221,5.515932
51222,4.202113
51223,6.6041155
51224,6.1148205
51225,5.4584565
51226,6.68779
51227,5.5897565
51228,6.252624
51229,4.435151
51230,6.722819
51231,5.4976654
51232,5.096967
51233,6.0705314
51234,5.769793
51235,4.3152485
51236,6.0324125
51237,6.357411
51238,4.6748924
51239,5.712257
51240,5.8551755
51241,6.086891
51242,6.2277718
51243,5.872597
51244,4.781049
51245,6.377093
51246,6.0198607
51247,4.7551517
51248,5.96374
51249,6.7628174
51250,5.663511
51251,6.2427244
51252,6.3767896
51253,5.4520254
51254,6.0884037
51255,5.6273274
51256,5.999248
51257,3.9152734
51258,6.1926656
51259,4.322779
51260,6.6131697
51261,4.956653
51262,5.8078175
51263,6.2281632
51264,4.4770184
51265,5.8797183
51266,5.504309
51267,8.176892
51268,6.485219
51269,6.379775
51270,6.406903
51271,5.7354126
51272,7.042976
51273,5.4499664
51274,6.165753
51275,5.2120748
51276,6.0835123
51277,5.41973
51278,5.661959
51279,5.4653177
51280,5.9871883
51281,6.1871843
51282,6.8164287
51283,5.617561
51284,6.5018196
51285,5.2750645
51286,6.472057
51287,5.6658154
51288,5.9256
51289,3.9905472
51290,5.1674447
51291,5.8831635
51292,4.096337
51293,6.782133
51294,5.9756913
51295,6.5175376
51296,4.5715632
51297,6.103874
51298,6.1068764
51299,5.7952714
51300,6.120566
51301,5.874053
51302,5.2081165
51303,6.3142843
51304,4.9984736
51305,5.5755544
51306,7.560923
51307,4.5879235
51308,5.2926955
51309,3.7285233
51310,5.896667
51311,6.5486927
51312,5.488087
51313,4.6839485
51314,6.250841
51315,6.159444
51316,6.9003177
51317,4.932271
51318,6.1909637
51319,6.1346498
51320,4.4373693
51321,6.30855
51322,6.6239543
51323,6.715468
51324,6.745193
51325,3.626733
51326,5.9624777
51327,5.856118
51328,6.137583
51329,4.785756
51330,4.285445
51331,6.2022657
51332,6.6174
51333,6.9003444
51334,6.1506934
51335,5.4821625
51336,6.3948493
51337,6.102021
51338,4.8370028
51339,5.2034636
51340,5.9230027
51341,7.016771
51342,6.8435173
51343,5.775479
51344,4.620373
51345,6.147616
51346,6.282531
51347,4.250759
51348,5.85626
51349,5.48408
51350,5.975015
51351,5.76927
51352,6.842457
51353,5.9086466
51354,6.7842846
51355,7.2565513
51356,6.0988016
51357,4.693871
51358,5.0380726
51359,6.9881363
51360,5.1787553
51361,6.6843123
51362,7.28454
51363,5.5382934
51364,5.375816
51365,6.3435917
51366,6.266626
51367,6.439096
51368,4.1963663
51369,6.449616
51370,4.143195
51371,3.7105834
51372,5.907655
51373,5.2497854
51374,6.5403147
51375,4.4621105
51376,6.602521
51377,6.040784
51378,6.724904
51379,5.781717
51380,5.901264
51381,6.928833
51382,6.1505466
51383,6.161802
51384,5.940719
51385,7.162346
51386,4.595438
51387,5.5109124
51388,6.1712294
51389,6.1490912
51390,5.9325027
51391,5.488055
51392,5.392086
51393,5.676354
51394,6.011147
51395,6.9999013
51396,5.8110337
51397,5.475389
51398,5.7226324
51399,4.790517
51400,6.6349125
51401,5.5851684
51402,4.5481734
51403,4.140481
51404,5.9786816
51405,6.829153
51406,4.486604
51407,5.9594765
51408,5.775008
51409,6.6154666
51410,5.753871
51411,5.0258393
51412,5.272764
51413,6.1823525
51414,5.246051
51415,4.6943016
51416,6.7380714
51417,6.23369
51418,6.198899
51419,6.937222
51420,6.762783
51421,7.007324
51422,6.547371
51423,6.797458
51424,6.0704
51425,5.8830338
51426,5.8505797
51427,6.0655417
51428,6.004114
51429,6.01078
51430,7.0939302
51431,6.6355634
51432,5.724767
51433,5.9455085
51434,6.0740414
51435,6.0164495
51436,3.954915
51437,6.1434307
51438,4.9792795
51439,6.0456743
51440,4.2941294
51441,6.694476
51442,6.387235
51443,6.6327243
51444,6.679182
51445,6.6411715
51446,6.312576
51447,5.482112
51448,6.211837
51449,5.6394377
51450,6.523814
51451,6.4317555
51452,6.9997935
51453,5.1700935
51454,5.877089
51455,7.0617943
51456,5.609453
51457,5.7064176
51458,5.47841
51459,5.7076116
51460,3.9140496
51461,6.0212946
51462,6.0041423
51463,6.480304
51464,5.800169
51465,6.2044735
51466,5.8096266
51467,6.9290094
51468,5.8389196
51469,6.0046196
51470,5.022383
51471,5.9542375
51472,7.3363028
51473,5.592509
51474,7.03077
51475,6.3936496
51476,6.2343388
51477,6.620945
51478,4.443245
51479,5.1862965
51480,6.314673
51481,7.824171
51482,4.2346573
51483,5.1276937
51484,4.994185
51485,6.625573
51486,4.9325128
51487,6.181658
51488,6.073848
51489,5.159912
51490,5.669554
51491,6.630018
51492,6.1487527
51493,5.4334297
51494,5.7963424
51495,7.0442333
51496,6.0118313
51497,5.69452
51498,5.9980025
51499,5.9977956
51500,4.5958366
51501,5.4424753
51502,7.210736
51503,5.035067
51504,6.2008533
51505,6.5119524
51506,4.771442
51507,5.617488
51508,4.6129594
51509,5.563233
51510,6.3279724
51511,5.736119
51512,6.2909193
51513,6.0180974
51514,5.6846085
51515,6.6692557
51516,7.309176
51517,5.6454206
51518,6.7631197
51519,4.9102798
51520,4.947006
51521,5.2721863
51522,6.051496
51523,5.992794
51524,5.6918054
51525,6.1983576
51526,6.3416424
51527,6.574563
51528,6.609772
51529,5.3630834
51530,6.1512246
51531,4.218548
51532,6.897802
51533,6.681711
51534,6.4770985
51535,6.353054
51536,5.8715463
51537,5.1215672
51538,4.931619
51539,7.2987404
51540,5.923706
51541,5.01626
51542,6.767954
51543,6.5733542
51544,5.9286985
51545,5.8120494
51546,6.2102933
51547,6.0930886
51548,6.4344535
51549,5.12684
51550,6.4981365
51551,5.9078436
51552,6.4373517
51553,6.567536
51554,6.8065853
51555,5.0228205
51556,6.4911017
51557,6.7365932
51558,6.868081
51559,4.856678
51560,6.028917
51561,6.735615
51562,5.475951
51563,6.589072
51564,5.2605414
51565,5.7164793
51566,5.4981513
51567,5.716091
51568,5.9818964
51569,5.257802
51570,6.2300863
51571,6.537128
51572,5.9314365
51573,6.9417596
51574,5.975031
51575,5.7561975
51576,6.6068697
51577,5.3970675
51578,6.1380596
51579,6.624344
51580,6.0239944
51581,6.171226
51582,5.891489
51583,6.018737
51584,5.6579003
51585,5.451762
51586,6.340607
51587,5.545599
51588,5.034133
51589,6.253861
51590,5.808254
51591,6.894911
51592,6.459959
51593,7.06458
51594,5.5684204
51595,5.856398
51596,7.172883
51597,5.0580015
51598,6.3684573
51599,5.28629
51600,7.375852
51601,6.43101
51602,5.963354
51603,6.485107
51604,6.832423
51605,6.571126
51606,5.849293
51607,5.699666
51608,5.4308405
51609,6.2286763
51610,6.9913845
51611,6.2956014
51612,6.295936
51613,6.201086
51614,5.5855775
51615,6.638759
51616,3.7258177
51617,6.089588
51618,5.2619386
51619,6.3859425
51620,6.2108016
51621,6.7967043
51622,6.056092
51623,5.419622
51624,6.295452
51625,6.242084
51626,4.8934402
51627,5.280722
51628,5.469519
51629,5.2287135
51630,5.787013
51631,6.0180387
51632,6.3242087
51633,4.3521404
51634,7.500101
51635,4.757748
51636,6.0438375
51637,6.601572
51638,6.127007
51639,5.755947
51640,5.66387
51641,5.8922734
51642,5.638842
51643,6.559683
51644,5.7010765
51645,4.555422
51646,5.9623747
51647,6.4501324
51648,5.6548066
51649,5.170393
51650,6.0649695
51651,5.1823387
51652,6.528609
51653,6.9747696
51654,6.375873
51655,5.2145925
51656,6.0250897
51657,5.7087526
51658,6.80346
51659,6.666597
51660,6.214436
51661,6.032539
51662,6.60758
51663,6.263561
51664,5.551136
51665,5.733911
51666,6.0030026
51667,4.5136037
51668,5.871514
51669,5.5564156
51670,5.1786027
51671,4.0682626
51672,6.541868
51673,6.463282
51674,5.23656
51675,5.339364
51676,5.3003583
51677,4.6556573
51678,3.6634464
51679,5.566173
51680,6.679126
51681,6.284546
51682,5.5776005
51683,5.707705
51684,5.587182
51685,5.8293986
51686,6.848018
51687,5.1241617
51688,6.4588857
51689,4.89369
51690,6.5940576
51691,6.8436375
51692,5.3299522
51693,5.030205
51694,6.630181
51695,6.7092233
51696,6.1318045
51697,7.3886523
51698,5.35059
51699,6.5678935
51700,5.8491774
51701,6.770507
51702,5.9383693
51703,6.639623
51704,6.4908
51705,5.798595
51706,6.838782
51707,5.3790765
51708,4.483712
51709,6.6106257
51710,6.521484
51711,6.0997076
51712,7.2797337
51713,6.3995695
51714,5.6719637
51715,6.138396
51716,6.125793
51717,6.664208
51718,6.9045424
51719,6.117244
51720,5.6644325
51721,4.1551485
51722,7.351581
51723,6.855982
51724,6.979247
51725,5.597295
51726,6.224163
51727,6.5556746
51728,5.7929325
51729,6.455759
51730,5.2812166
51731,5.7889495
51732,5.7730336
51733,6.3737645
51734,7.23579
51735,5.4408617
51736,6.4594965
51737,3.6781065
51738,5.234317
51739,5.6680164
51740,5.3956337
51741,4.5475225
51742,5.902744
51743,7.147009
51744,6.4433208
51745,6.329695
51746,5.880092
51747,4.8371677
51748,5.7194815
51749,5.9400578
51750,5.96804
51751,5.949569
51752,5.7737536
51753,6.537595
51754,6.4742603
51755,7.4555855
51756,6.7771072
51757,7.2009006
51758,4.430771
51759,5.846488
51760,5.959892
51761,5.0256
51762,4.5664144
51763,5.967184
51764,5.513166
51765,5.212952
51766,4.977588
51767,6.279816
51768,6.057786
51769,5.1897035
51770,6.473071
51771,5.3422065
51772,4.8694844
51773,5.1893907
51774,6.3956656
51775,5.6838107
51776,5.9079666
51777,5.0115056
51778,6.280845
51779,6.630115
51780,5.9330955
51781,3.9492998
51782,6.8253818
51783,5.7835207
51784,6.106319
51785,5.0669026
51786,5.478843
51787,6.0514593
51788,5.6177893
51789,5.691569
51790,6.030062
51791,6.1638126
51792,7.046398
51793,5.6970177
51794,6.2048626
51795,6.935685
51796,6.223175
51797,5.100116
51798,6.295044
51799,5.3679996
51800,6.4869566
51801,6.301032
51802,6.432571
51803,4.798328
51804,7.4004664
51805,3.724295
51806,6.11349
51807,5.4623394
51808,5.5420275
51809,6.386157
51810,4.559624
51811,4.835313
51812,6.2469845
51813,4.2933693
51814,5.865278
51815,6.1808357
51816,6.40546
51817,6.1527805
51818,6.1321335
51819,5.885702
51820,6.7279353
51821,6.5122023
51822,6.605858
51823,3.8874016
51824,6.3061695
51825,6.7009096
51826,6.1154623
51827,6.0508003
51828,5.1970005
51829,5.775083
51830,6.4132957
51831,5.866836
51832,5.681372
51833,5.1508493
51834,4.2738285
51835,6.6848807
51836,5.325728
51837,6.7465816
51838,6.7947397
51839,7.2738624
51840,5.4422774
51841,6.319915
51842,6.4665484
51843,6.4130087
51844,3.717692
51845,5.8376975
51846,6.792924
51847,5.8547583
51848,4.718937
51849,4.984691
51850,5.1100807
51851,5.116833
51852,5.612385
51853,6.348139
51854,6.6266184
51855,5.1174235
51856,5.685161
51857,5.365642
51858,5.02074
51859,5.47876
51860,3.9596648
51861,6.011841
51862,3.8118932
51863,4.987505
51864,6.471957
51865,5.8573065
51866,5.5149155
51867,5.7481184
51868,4.5088954
51869,6.6838837
51870,5.2368493
51871,6.042932
51872,6.5334983
51873,6.209898
51874,5.6656394
51875,6.326179
51876,5.9466558
51877,6.327666
51878,6.470335
51879,5.7271805
51880,3.8833702
51881,5.104908
51882,4.611643
51883,7.379709
51884,6.9710712
51885,5.5574327
51886,7.17094
51887,6.0116844
51888,6.814175
51889,5.226265
51890,6.350836
51891,6.5057983
51892,5.7838583
51893,5.2451396
51894,5.5110917
51895,6.1804795
51896,6.380033
51897,4.9786415
51898,4.8494115
51899,6.363346
51900,6.0408263
51901,6.6350927
51902,7.214855
51903,5.7501087
51904,6.0688767
51905,6.2059994
51906,5.6914177
51907,6.3863206
51908,6.0121756
51909,6.595829
51910,4.4565606
51911,5.258399
51912,5.911883
51913,6.4592133
51914,7.271437
51915,6.1808143
51916,5.278702
51917,6.4264927
51918,6.2197814
51919,6.0719223
51920,5.83038
51921,7.0220494
51922,5.050219
51923,5.5659175
51924,6.3055577
51925,5.8030553
51926,5.8895955
51927,5.6780496
51928,6.388892
51929,4.82351
51930,4.1246386
51931,6.5938754
51932,6.429531
51933,6.398306
51934,6.2121873
51935,6.664462
51936,6.2731843
51937,6.712777
51938,6.533573
51939,5.751036
51940,5.9317036
51941,6.9936867
51942,5.4724026
51943,6.4233775
51944,6.257546
51945,6.0299473
51946,5.960946
51947,6.2757974
51948,6.2874823
51949,4.8132715
51950,5.034223
51951,5.020103
51952,6.653423
51953,5.809231
51954,6.505515
51955,6.078327
51956,6.557994
51957,6.5482664
51958,5.7478147
51959,5.213181
51960,6.175955
51961,5.1389604
51962,6.467338
51963,6.1827464
51964,5.418443
51965,6.9128113
51966,3.770296
51967,6.4557233
51968,6.1275573
51969,6.1004667
51970,5.71822
51971,4.1772776
51972,7.1292963
51973,6.82962
51974,5.69258
51975,6.3805537
51976,6.403223
51977,5.6801453
51978,5.38104
51979,7.063559
51980,6.3142037
51981,5.4695992
51982,6.7072744
51983,3.8703666
51984,6.797042
51985,5.917675
51986,6.288892
51987,7.149878
51988,7.2112975
51989,5.7317476
51990,6.019186
51991,6.8445706
51992,6.58619
51993,5.720805
51994,6.224875
51995,5.1677194
51996,5.0156794
51997,6.204947
51998,5.267558
51999,6.212713
52000,6.4248233
52001,6.050585
52002,5.95878
52003,4.4986515
52004,6.076142
52005,6.1952367
52006,3.56086
52007,4.980157
52008,4.9787993
52009,6.424466
52010,6.1537995
52011,6.0273185
52012,5.8110557
52013,5.21531
52014,5.949068
52015,6.225267
52016,4.654275
52017,6.3863487
52018,7.141445
52019,6.939302
52020,6.628025
52021,6.050433
52022,6.574938
52023,5.684619
52024,5.6347733
52025,5.929958
52026,5.8173375
52027,4.791482
52028,5.7285633
52029,4.347145
52030,6.4153247
52031,5.250529
52032,5.8020563
52033,5.4856586
52034,5.7988224
52035,4.7355485
52036,5.614513
52037,3.8310452
52038,5.82566
52039,5.721127
52040,6.964447
52041,6.448198
52042,6.702413
52043,4.9825873
52044,5.6108723
52045,6.784696
52046,6.8651533
52047,5.001496
52048,6.1687183
52049,5.866506
52050,6.845592
52051,6.7326226
52052,6.816233
52053,6.935858
52054,6.012788
52055,6.3906493
52056,5.8289614
52057,6.152097
52058,5.815933
52059,6.163965
52060,6.968338
52061,5.1998887
52062,6.318221
52063,5.8660917
52064,5.6443543
52065,6.865435
52066,4.1381373
52067,5.804912
52068,6.3668942
52069,6.2371154
52070,5.910287
52071,6.5599346
52072,6.601625
52073,6.330895
52074,6.120347
52075,5.488547
52076,3.789273
52077,5.0522366
52078,6.3145065
52079,4.585153
52080,5.4677095
52081,7.108432
52082,5.4671226
52083,6.1341276
52084,6.4543
52085,6.147183
52086,4.173437
52087,6.944282
52088,6.2514467
52089,5.9619174
52090,5.445301
52091,6.8910947
52092,7.8660703
52093,6.001894
52094,5.555102
52095,5.6886964
52096,5.5720334
52097,6.3508015
52098,4.3867245
52099,6.1027803
52100,4.960728
52101,6.018206
52102,5.954713
52103,5.0732603
52104,5.2713346
52105,5.0444927
52106,6.1198936
52107,6.310986
52108,6.7167945
52109,5.5753145
52110,6.4481664
52111,6.261013
52112,4.3886647
52113,6.020589
52114,6.146846
52115,6.099033
52116,6.3688865
52117,4.5529943
52118,6.2507854
52119,4.0730343
52120,6.1986194
52121,7.0215664
52122,6.322738
52123,5.9905715
52124,5.383556
52125,5.5629077
52126,5.3476896
52127,5.215866
52128,5.218083
52129,6.27037
52130,6.063741
52131,3.6951492
52132,5.870235
52133,6.0023623
52134,5.6214356
52135,6.1126857
52136,6.1791244
52137,4.2629614
52138,6.4847054
52139,5.638757
52140,4.596594
52141,5.5686297
52142,5.758992
52143,6.20023
52144,5.45538
52145,6.389759
52146,5.676424
52147,6.4054766
52148,6.570141
52149,5.603897
52150,5.8136187
52151,6.4280295
52152,5.1185
52153,4.9728193
52154,4.9944553
52155,4.846301
52156,6.2430754
52157,5.752682
52158,5.8907933
52159,6.3354006
52160,7.2035646
